date,ticker,open,high,low,close,volume
2024-09-10,MSFT,201.5,202.81,200.48,200.84,17692485
2024-09-11,MSFT,202.18,204.75,196.71,198.09,4616860
2024-09-12,MSFT,197.47,202.16,197.41,199.0,6193495
2024-09-13,MSFT,200.23,201.21,194.95,195.02,13661759
2024-09-16,MSFT,194.97,195.0,192.2,193.32,11592106
2024-09-17,MSFT,193.39,194.0,190.08,192.5,9978270
2024-09-18,MSFT,191.54,199.9,190.12,198.6,12311770
2024-09-19,MSFT,198.42,201.57,198.26,200.01,4394744
2024-09-20,MSFT,201.0,203.14,197.79,200.4,18087778
2024-09-23,MSFT,201.69,201.95,197.94,198.21,10824100
2024-09-24,MSFT,198.36,199.01,192.95,195.14,10343480
2024-09-25,MSFT,194.96,196.97,191.54,194.17,13184090
2024-09-26,MSFT,193.83,200.15,190.61,197.25,8645124
2024-09-27,MSFT,197.72,199.68,194.6,194.64,15797445
2024-09-30,MSFT,193.45,199.26,191.88,198.13,2621675
2024-10-01,MSFT,196.52,198.33,196.02,197.53,7563087
2024-10-02,MSFT,196.3,200.12,192.47,195.57,5267520
2024-10-03,MSFT,195.13,200.95,195.02,200.73,6603518
2024-10-04,MSFT,200.88,204.82,198.65,203.99,5943936
2024-10-07,MSFT,204.01,206.08,197.75,198.2,16461680
2024-10-08,MSFT,198.16,202.29,194.99,202.14,11232705
2024-10-09,MSFT,200.51,201.58,199.09,200.91,6687541
2024-10-10,MSFT,200.5,202.12,196.26,201.81,8042080
2024-10-11,MSFT,201.08,205.12,199.79,205.03,10450901
2024-10-14,MSFT,203.94,206.49,202.33,204.17,6768512
2024-10-15,MSFT,204.8,206.92,201.85,205.8,13977688
2024-10-16,MSFT,205.38,209.99,203.49,204.01,7468127
2024-10-17,MSFT,205.62,207.97,194.89,196.57,7655167
2024-10-18,MSFT,197.43,201.77,196.91,201.5,6782297
2024-10-21,MSFT,201.58,203.84,199.92,202.18,11098159
2024-10-22,MSFT,203.03,203.19,199.28,201.13,7411330
2024-10-23,MSFT,202.17,202.49,199.55,201.62,9115927
2024-10-24,MSFT,201.84,203.8,200.09,202.21,6801169
2024-10-25,MSFT,201.02,202.22,197.83,200.3,7711421
2024-10-28,MSFT,201.96,202.83,198.94,199.68,5199575
2024-10-29,MSFT,198.63,204.13,198.04,202.18,6826982
2024-10-30,MSFT,200.53,203.26,198.61,201.62,3699454
2024-10-31,MSFT,200.69,206.67,200.58,205.18,9001925
2024-11-01,MSFT,206.59,208.76,203.68,204.74,14586377
2024-11-04,MSFT,207.43,208.37,205.74,207.43,8471847
2024-11-05,MSFT,207.42,212.69,205.12,211.99,7122697
2024-11-06,MSFT,211.37,212.48,204.66,207.11,9341787
2024-11-07,MSFT,205.52,212.76,205.01,211.96,8439623
2024-11-08,MSFT,212.79,213.59,212.22,212.47,8707494
2024-11-11,MSFT,212.34,212.6,209.05,209.34,9014020
2024-11-12,MSFT,208.83,212.09,206.75,209.82,6424076
2024-11-13,MSFT,208.59,222.48,207.29,219.95,3489594
2024-11-14,MSFT,222.62,225.55,215.59,219.29,4526087
2024-11-15,MSFT,220.69,223.83,219.4,222.86,16611651
2024-11-18,MSFT,222.54,234.35,220.99,229.85,7333314
2024-11-19,MSFT,229.61,231.79,226.59,229.07,8225477
2024-11-20,MSFT,229.53,233.7,227.76,233.57,9179776
2024-11-21,MSFT,231.67,243.04,231.42,241.98,10829167
2024-11-22,MSFT,241.95,250.43,240.21,247.44,12481167
2024-11-25,MSFT,247.43,250.78,238.16,239.52,5919342
2024-11-26,MSFT,239.68,245.71,237.88,243.05,4661218
2024-11-27,MSFT,241.93,245.42,240.89,244.66,11236210
2024-11-28,MSFT,244.54,251.12,243.63,250.46,9644471
2024-11-29,MSFT,250.32,256.46,249.62,252.59,10470294
2024-12-02,MSFT,250.75,253.89,248.87,249.92,8015706
2024-12-03,MSFT,248.75,251.51,245.05,245.34,6936000
2024-12-04,MSFT,244.2,250.87,241.4,247.71,7203241
2024-12-05,MSFT,244.03,248.4,241.25,245.31,9443485
2024-12-06,MSFT,243.44,244.78,242.39,244.19,11268566
2024-12-09,MSFT,244.02,246.88,234.74,236.55,12646181
2024-12-10,MSFT,235.52,236.45,228.71,233.18,10336435
2024-12-11,MSFT,234.46,236.65,231.11,232.33,4511154
2024-12-12,MSFT,230.77,232.73,227.24,228.59,9396793
2024-12-13,MSFT,226.95,227.67,225.79,227.34,5160315
2024-12-16,MSFT,226.25,231.64,225.23,230.7,6592569
2024-12-17,MSFT,230.29,231.33,225.63,231.08,3900608
2024-12-18,MSFT,232.43,235.53,231.95,233.73,10146340
2024-12-19,MSFT,231.04,238.5,230.39,236.71,12193493
2024-12-20,MSFT,236.41,249.96,235.6,247.0,16101904
2024-12-23,MSFT,245.74,249.72,244.35,247.71,5599924
2024-12-24,MSFT,249.11,252.07,248.96,249.56,7563648
2024-12-25,MSFT,247.85,255.97,244.96,255.02,14352279
2024-12-26,MSFT,256.85,257.92,251.51,254.15,16870590
2024-12-27,MSFT,255.42,262.8,254.76,261.11,9487087
2024-12-30,MSFT,263.61,263.94,252.31,258.25,10352205
2024-12-31,MSFT,258.14,258.94,255.21,256.98,14707373
2025-01-01,MSFT,256.48,258.56,256.44,258.47,6192853
2025-01-02,MSFT,259.14,264.69,256.38,261.27,6526923
2025-01-03,MSFT,259.86,266.74,258.72,265.18,5607054
2025-01-06,MSFT,261.16,270.67,260.76,266.7,9221965
2025-01-07,MSFT,264.32,267.14,263.44,265.3,11545447
2025-01-08,MSFT,267.03,267.94,263.8,265.49,7832357
2025-01-09,MSFT,265.33,267.83,257.91,259.42,16699748
2025-01-10,MSFT,261.4,261.83,255.11,258.35,8799139
2025-01-13,MSFT,260.5,262.14,260.02,261.71,15870753
2025-01-14,MSFT,259.75,266.14,258.71,261.38,9544162
2025-01-15,MSFT,260.48,269.06,259.92,266.78,3965393
2025-01-16,MSFT,267.15,267.76,262.25,265.74,18208154
2025-01-17,MSFT,267.89,268.49,264.48,266.47,10030403
2025-01-20,MSFT,264.69,269.08,263.29,265.76,3882074
2025-01-21,MSFT,265.0,273.43,261.03,272.03,19451284
2025-01-22,MSFT,272.12,274.23,265.38,266.34,8650741
2025-01-23,MSFT,265.11,265.54,257.17,258.9,9737663
2025-01-24,MSFT,260.31,264.89,255.45,262.16,12551687
2025-01-27,MSFT,263.78,269.08,259.2,262.41,8029491
2025-01-28,MSFT,262.7,263.51,251.98,252.06,6619033
2025-01-29,MSFT,252.6,255.72,242.31,243.53,10832126
2025-01-30,MSFT,244.17,244.98,235.75,237.29,6311199
2025-01-31,MSFT,237.8,240.45,235.14,235.93,8721813
2025-02-03,MSFT,238.34,240.07,230.44,231.76,5721613
2025-02-04,MSFT,232.49,240.98,230.3,239.08,9726011
2025-02-05,MSFT,238.61,241.9,237.93,240.37,6953187
2025-02-06,MSFT,238.64,251.27,238.41,248.03,10166296
2025-02-07,MSFT,247.14,253.64,241.46,251.79,6426911
2025-02-10,MSFT,250.0,250.46,247.27,248.09,12190859
2025-02-11,MSFT,247.15,250.13,246.89,249.35,13540899
2025-02-12,MSFT,249.39,254.82,248.01,252.89,6938490
2025-02-13,MSFT,253.28,254.82,251.68,251.79,8950824
2025-02-14,MSFT,251.05,254.64,247.31,252.66,6499155
2025-02-17,MSFT,251.65,255.46,250.65,254.94,11232369
2025-02-18,MSFT,256.38,258.84,248.11,250.52,6133483
2025-02-19,MSFT,250.31,260.67,247.33,255.84,7942857
2025-02-20,MSFT,255.24,255.31,247.92,251.04,7797359
2025-02-21,MSFT,253.07,258.99,252.46,255.87,3673002
2025-02-24,MSFT,257.39,258.3,253.57,258.13,13084319
2025-02-25,MSFT,259.72,261.62,254.21,260.88,7098453
2025-02-26,MSFT,259.68,266.95,257.38,266.45,19831163
2025-02-27,MSFT,265.11,274.67,263.58,274.33,11719036
2025-02-28,MSFT,275.59,277.76,268.72,276.98,5595282
2025-03-03,MSFT,276.37,280.05,265.79,269.2,5662683
2025-03-04,MSFT,267.75,268.93,264.11,265.25,8196505
2025-03-05,MSFT,264.1,270.16,263.28,269.55,3709080
2025-03-06,MSFT,270.08,271.21,254.35,258.89,9541322
2025-03-07,MSFT,258.61,263.42,254.94,262.76,3416759
2025-03-10,MSFT,265.94,266.58,261.15,264.87,6694886
2025-03-11,MSFT,264.92,269.98,262.29,264.99,5424336
2025-03-12,MSFT,266.3,269.7,264.43,268.96,8253374
2025-03-13,MSFT,268.97,274.86,268.36,274.72,12091372
2025-03-14,MSFT,276.24,278.9,270.48,273.03,12107577
2025-03-17,MSFT,272.33,274.96,270.92,272.89,8120558
2025-03-18,MSFT,275.27,283.39,274.61,279.66,15460768
2025-03-19,MSFT,278.22,283.78,271.51,275.42,6023680
2025-03-20,MSFT,274.0,276.73,273.13,275.11,4939785
2025-03-21,MSFT,272.87,279.42,267.99,277.45,4681920
2025-03-24,MSFT,274.36,282.07,274.35,278.57,6957820
2025-03-25,MSFT,281.46,290.41,280.13,288.28,12449327
2025-03-26,MSFT,285.84,285.87,285.22,285.64,7303804
2025-03-27,MSFT,284.43,290.89,284.16,288.07,10571650
2025-03-28,MSFT,289.59,293.95,281.21,282.6,7912039
2025-03-31,MSFT,281.69,286.17,277.8,279.83,26656665
2025-04-01,MSFT,279.97,283.33,273.95,282.18,5682393
2025-04-02,MSFT,280.98,281.05,273.03,277.09,8975890
2025-04-03,MSFT,277.33,286.06,275.87,285.35,13314047
2025-04-04,MSFT,288.33,293.07,281.01,281.63,8840183
2025-04-07,MSFT,283.37,288.81,282.1,286.84,4900969
2025-04-08,MSFT,287.93,292.44,286.81,289.12,4846346
2025-04-09,MSFT,290.03,291.83,284.27,285.0,4272500
2025-04-10,MSFT,284.92,287.96,284.47,286.19,9637118
2025-04-11,MSFT,283.79,288.15,280.99,282.51,8507493
2025-04-14,MSFT,288.16,291.21,286.55,287.64,6462982
2025-04-15,MSFT,286.47,289.21,285.2,285.3,4576631
2025-04-16,MSFT,285.39,291.22,284.26,290.18,7532655
2025-04-17,MSFT,288.26,292.77,286.16,291.88,5952036
2025-04-18,MSFT,294.1,295.82,278.92,281.71,14374358
2025-04-21,MSFT,279.97,286.06,271.72,275.83,8760965
2025-04-22,MSFT,274.84,278.33,273.17,277.31,3560604
2025-04-23,MSFT,277.35,280.01,271.2,271.36,5478832
2025-04-24,MSFT,272.67,273.25,268.0,268.02,13197444
2025-04-25,MSFT,270.22,271.54,269.23,270.48,4948033
2025-04-28,MSFT,271.96,274.96,266.58,268.78,3963403
2025-04-29,MSFT,265.98,276.09,265.15,274.0,12190164
2025-04-30,MSFT,275.81,279.25,266.54,268.06,5670894
2025-05-01,MSFT,268.21,272.32,254.44,260.34,9283229
2025-05-02,MSFT,260.68,266.67,259.92,265.54,9701437
2025-05-05,MSFT,264.67,268.41,264.54,268.23,12888957
2025-05-06,MSFT,268.15,272.51,261.03,263.64,16307416
2025-05-07,MSFT,264.12,266.37,260.51,264.01,3692368
2025-05-08,MSFT,265.97,266.6,256.9,258.37,5053681
2025-05-09,MSFT,256.32,260.87,256.14,256.19,8657376
2025-05-12,MSFT,257.59,261.09,255.24,259.01,6689967
2025-05-13,MSFT,260.14,261.3,257.95,257.96,10632689
2025-05-14,MSFT,255.36,263.25,254.85,261.66,12217207
2025-05-15,MSFT,264.04,268.43,261.02,265.38,17015778
2025-05-16,MSFT,265.42,268.94,263.77,266.96,7732325
2025-05-19,MSFT,266.9,271.01,263.97,269.06,9109602
2025-05-20,MSFT,266.58,280.02,266.51,278.7,14824940
2025-05-21,MSFT,279.19,283.56,276.44,280.87,10274001
2025-05-22,MSFT,280.02,281.22,272.35,274.64,18299973
2025-05-23,MSFT,272.19,282.85,266.9,280.63,6248386
2025-05-26,MSFT,279.97,285.68,276.35,284.56,12725123
2025-05-27,MSFT,284.58,284.81,279.11,282.16,5288853
2025-05-28,MSFT,282.8,289.65,282.02,287.09,9476691
2025-05-29,MSFT,286.65,286.71,274.32,278.95,12105016
2025-05-30,MSFT,279.9,288.25,279.62,286.51,9882742
2025-06-02,MSFT,285.89,286.39,278.37,282.23,3483913
2025-06-03,MSFT,280.73,291.66,277.91,288.29,12352315
2025-06-04,MSFT,289.6,299.89,288.23,294.73,8281918
2025-06-05,MSFT,296.81,298.77,295.1,296.74,7732694
2025-06-06,MSFT,296.98,301.74,286.29,286.42,13116484
2025-06-09,MSFT,289.15,292.74,281.51,284.39,12040802
2025-06-10,MSFT,288.76,288.91,274.31,276.38,4717600
2025-06-11,MSFT,276.18,276.42,274.92,275.62,11815837
2025-06-12,MSFT,272.6,274.43,267.11,274.08,10419574
2025-06-13,MSFT,274.33,277.4,267.61,269.79,14325694
2025-06-16,MSFT,272.47,273.32,266.16,268.07,12106551
2025-06-17,MSFT,266.79,267.88,266.25,266.35,16256137
2025-06-18,MSFT,266.39,267.8,257.44,257.86,16021455
2025-06-19,MSFT,257.59,259.09,257.38,257.79,7454407
2025-06-20,MSFT,256.84,261.67,255.69,260.31,16335988
2025-06-23,MSFT,260.9,260.97,242.8,246.32,10215094
2025-06-24,MSFT,247.14,254.16,244.27,248.56,6375789
2025-06-25,MSFT,249.6,253.58,248.2,251.71,7470915
2025-06-26,MSFT,253.37,255.04,241.33,243.1,7412070
2025-06-27,MSFT,243.02,245.6,240.25,244.46,6362463
2025-06-30,MSFT,247.09,247.33,241.97,244.23,9041628
2025-07-01,MSFT,243.89,244.23,241.22,242.46,16495118
2025-07-02,MSFT,244.09,246.19,243.23,244.19,6414450
2025-07-03,MSFT,243.69,247.26,241.76,245.74,9059857
2025-07-04,MSFT,242.86,253.34,242.28,248.85,3572342
2025-07-07,MSFT,248.9,249.94,246.8,249.77,12439037
2025-07-08,MSFT,250.41,251.51,246.63,251.29,4566975
2025-07-09,MSFT,251.38,253.88,249.57,252.13,4054538
2025-07-10,MSFT,252.53,256.26,249.81,253.06,14940888
2025-07-11,MSFT,252.52,266.39,251.64,263.5,8942289
2025-07-14,MSFT,262.61,269.8,260.12,266.28,4062697
2025-07-15,MSFT,262.85,272.03,255.89,271.56,8838081
2025-07-16,MSFT,271.47,271.59,266.29,266.66,11971248
2025-07-17,MSFT,269.21,269.77,260.59,262.21,6698088
2025-07-18,MSFT,261.83,268.84,259.76,268.21,5673863
2025-07-21,MSFT,267.54,273.59,266.07,271.62,12170540
2025-07-22,MSFT,271.44,271.47,264.6,268.98,4583590
2025-07-23,MSFT,267.86,273.22,265.66,270.79,12281761
2025-07-24,MSFT,270.66,280.98,269.32,279.44,26790729
2025-07-25,MSFT,279.46,290.09,276.23,289.14,8316792
2025-07-28,MSFT,290.57,290.77,285.76,286.2,6104751
2025-07-29,MSFT,286.59,288.79,277.6,278.13,16960425
2025-07-30,MSFT,276.47,276.63,274.89,275.08,12565756
2025-07-31,MSFT,277.21,281.85,271.64,271.73,15593577
2025-08-01,MSFT,273.39,275.82,265.16,267.12,8824095
2025-08-04,MSFT,266.15,267.57,251.86,253.98,9388624
2025-08-05,MSFT,252.79,255.06,250.88,252.42,14719366
2025-08-06,MSFT,251.68,252.66,249.12,249.84,10911330
2025-08-07,MSFT,251.28,254.35,235.04,237.15,5737107
2025-08-08,MSFT,236.14,236.59,231.68,235.58,5373191
2025-08-11,MSFT,234.34,244.53,233.63,241.98,3936606
2025-08-12,MSFT,241.81,245.78,241.31,244.83,11001971
2025-08-13,MSFT,246.47,248.88,243.58,248.02,7180356
2025-08-14,MSFT,249.04,265.93,246.09,260.68,9907582
2025-08-15,MSFT,260.62,266.15,260.58,262.27,15322050
2025-08-18,MSFT,262.89,264.79,257.85,259.86,7252912
2025-08-19,MSFT,258.65,261.48,253.67,255.63,16831371
2025-08-20,MSFT,255.81,256.9,249.38,251.9,16030809
2025-08-21,MSFT,252.34,256.36,249.78,255.86,21307890
2025-08-22,MSFT,256.82,259.13,251.61,252.81,14176633
2025-08-25,MSFT,255.28,257.37,252.49,256.34,7078195
2025-08-26,MSFT,256.43,258.37,252.27,257.51,10981442
2025-08-27,MSFT,258.19,267.78,256.93,266.4,10624476
2025-08-28,MSFT,267.0,271.61,265.19,270.89,7944273
2025-08-29,MSFT,270.4,273.33,269.39,272.61,12928319
2025-09-01,MSFT,272.73,281.92,271.93,278.82,9064064
2025-09-02,MSFT,281.02,281.36,269.52,270.4,16427821
2025-09-03,MSFT,271.28,271.53,267.36,267.78,6277694
2025-09-04,MSFT,267.21,277.26,262.95,275.62,15111926
2025-09-05,MSFT,275.78,281.37,274.84,280.83,24889480
2025-09-08,MSFT,282.08,284.26,272.65,272.69,7948183
2025-09-09,MSFT,272.68,275.31,268.61,270.98,3963489
2025-09-10,MSFT,270.48,276.46,270.01,273.74,4409941
2025-09-11,MSFT,271.53,275.27,269.4,274.2,7253920
2025-09-12,MSFT,273.0,275.98,269.48,275.84,11803350
2025-09-15,MSFT,280.21,284.61,278.33,284.39,3987673
2025-09-16,MSFT,285.64,293.14,282.64,291.94,7924626
2025-09-17,MSFT,292.73,295.38,287.44,289.96,5525059
2025-09-18,MSFT,288.47,290.33,283.58,285.08,4844729
2025-09-19,MSFT,285.02,287.89,279.66,282.43,22978817
2025-09-22,MSFT,281.91,282.79,277.58,278.58,11752846
2025-09-23,MSFT,278.09,286.32,275.08,283.34,8512928
2025-09-24,MSFT,279.74,292.45,275.18,291.96,7580055
2025-09-25,MSFT,292.45,293.84,290.36,291.14,7632936
2025-09-26,MSFT,293.16,294.31,287.71,288.32,12785943
2025-09-29,MSFT,287.06,288.79,287.05,287.31,5517054
2025-09-30,MSFT,286.47,291.65,278.43,285.16,8196117
2025-10-01,MSFT,285.35,295.69,285.11,293.81,6581017
2025-10-02,MSFT,294.15,296.09,280.98,282.9,7098937
2025-10-03,MSFT,286.76,292.12,285.63,291.58,5231706
2025-10-06,MSFT,294.53,295.14,288.24,294.19,12013269
2025-10-07,MSFT,291.55,299.87,290.43,299.42,8598529
2025-10-08,MSFT,301.14,302.17,291.96,295.69,3533277
2025-10-09,MSFT,296.72,302.55,295.61,302.32,7003711
2025-10-10,MSFT,301.58,307.02,295.24,297.1,7725816
2025-10-13,MSFT,297.03,302.51,293.62,300.47,14305813
2025-10-14,MSFT,300.5,305.71,298.61,303.18,18922955
2025-10-15,MSFT,306.47,310.45,302.25,305.25,13057074
2025-10-16,MSFT,307.52,307.56,304.66,306.92,8071767
2025-10-17,MSFT,304.96,307.48,297.01,299.23,10462959
2025-10-20,MSFT,298.62,301.73,287.87,290.78,6833346
2025-10-21,MSFT,290.83,292.41,282.1,285.7,6384189
2025-10-22,MSFT,282.21,282.29,277.86,279.19,4671510
2025-10-23,MSFT,280.25,285.18,277.0,285.11,11972719
2025-10-24,MSFT,283.43,285.4,280.46,281.41,9591487
2025-10-27,MSFT,282.38,284.19,277.4,277.64,17040865
2025-10-28,MSFT,275.17,277.63,272.48,274.8,9965393
2025-10-29,MSFT,274.01,275.61,272.03,274.47,10196443
2025-10-30,MSFT,273.08,274.56,270.47,271.34,8692981
2025-10-31,MSFT,265.66,274.56,264.78,272.69,17492415
2025-11-03,MSFT,272.94,276.41,264.97,267.96,10609802
2025-11-04,MSFT,267.19,269.02,262.93,264.57,30245575
2025-11-05,MSFT,266.22,269.76,262.59,268.63,10614495
2025-11-06,MSFT,267.34,276.05,265.74,273.8,20448457
2025-11-07,MSFT,272.1,272.97,268.78,272.13,3902848
2025-11-10,MSFT,272.27,273.29,262.82,262.84,13597415
2025-11-11,MSFT,260.05,265.16,257.84,260.63,5517488
2025-11-12,MSFT,260.06,265.92,258.99,265.78,14470351
2025-11-13,MSFT,268.07,272.94,262.83,264.54,6090328
2025-11-14,MSFT,264.75,272.53,263.26,270.98,13282192
2025-11-17,MSFT,269.39,275.33,269.39,274.2,8722645
2025-11-18,MSFT,271.07,278.76,270.4,277.97,6093143
2025-11-19,MSFT,277.63,286.13,273.1,274.74,5991685
2025-11-20,MSFT,273.49,278.01,269.9,277.5,13900817
2025-11-21,MSFT,276.72,283.34,276.17,282.04,8135583
2025-11-24,MSFT,281.08,287.89,280.7,284.29,11737063
2025-11-25,MSFT,285.95,295.1,284.87,291.6,13030765
2025-11-26,MSFT,289.76,297.97,287.32,296.32,6307234
2025-11-27,MSFT,298.96,299.08,293.28,295.1,5986827
2025-11-28,MSFT,292.87,297.69,292.04,297.07,15944387
2025-12-01,MSFT,295.87,303.75,295.11,300.74,5095832
2025-12-02,MSFT,303.19,303.61,300.13,300.16,18564194
2025-12-03,MSFT,297.97,302.06,292.23,293.15,9577449
2025-12-04,MSFT,293.56,302.17,293.55,301.14,9369481
2025-12-05,MSFT,305.76,307.11,292.36,292.88,11720192
2025-12-08,MSFT,292.65,298.3,291.15,296.7,10570417
2025-12-09,MSFT,299.09,299.84,291.1,292.92,16624106
2025-12-10,MSFT,293.44,295.46,291.51,293.32,9104899
2025-12-11,MSFT,291.73,300.03,288.24,294.24,4954730
2025-12-12,MSFT,295.43,303.73,293.9,301.1,17201939
2025-12-15,MSFT,305.54,310.02,299.47,301.25,15020669
2025-12-16,MSFT,300.9,306.87,299.77,306.12,12827341
2025-12-17,MSFT,307.92,312.24,307.32,309.56,5821059
2025-12-18,MSFT,311.34,311.62,301.01,307.84,9694147
2025-12-19,MSFT,308.02,310.13,307.87,308.46,14761080
2025-12-22,MSFT,307.07,311.79,305.89,309.36,9186435
2025-12-23,MSFT,307.01,316.81,306.64,315.95,3893551
2025-12-24,MSFT,314.73,316.86,311.28,311.79,8266718
2025-12-25,MSFT,312.54,317.12,304.85,309.16,3740585
2025-12-26,MSFT,308.84,312.91,307.8,312.5,9368980
2025-12-29,MSFT,311.47,316.0,310.28,313.61,9874010
2025-12-30,MSFT,315.13,318.45,314.37,317.12,13703011
2025-12-31,MSFT,317.02,324.33,316.5,323.72,5296896
2023-01-02,GOOGL,90.42,90.98,89.47,89.7,9800786
2023-01-03,GOOGL,90.1,90.16,88.09,88.32,7551254
2023-01-04,GOOGL,88.07,88.79,87.74,88.24,18198210
2023-01-05,GOOGL,87.74,90.78,87.2,90.72,7671391
2023-01-06,GOOGL,90.54,94.52,90.08,94.2,5664429
2023-01-09,GOOGL,93.48,94.27,90.19,92.7,11353789
2023-01-10,GOOGL,92.78,97.64,92.22,96.34,7228234
2023-01-11,GOOGL,96.87,97.61,93.47,94.51,12314481
2023-01-12,GOOGL,95.65,99.93,94.83,97.28,31670594
2023-01-13,GOOGL,96.91,97.22,96.12,96.65,10634030
2023-01-16,GOOGL,96.51,97.69,94.21,94.26,9470744
2023-01-17,GOOGL,94.96,96.63,94.43,95.14,7876052
2023-01-18,GOOGL,95.78,96.86,94.55,95.47,3719338
2023-01-19,GOOGL,96.27,96.38,93.3,94.5,7141579
2023-01-20,GOOGL,93.83,94.17,90.83,91.86,14660765
2023-01-23,GOOGL,91.91,92.15,91.09,91.76,12640568
2023-01-24,GOOGL,92.09,92.56,91.62,92.37,7632721
2023-01-25,GOOGL,92.21,92.81,91.61,92.4,10967649
2023-01-26,GOOGL,93.09,95.86,91.95,94.73,7700753
2023-01-27,GOOGL,94.19,95.97,93.91,95.84,4555873
2023-01-30,GOOGL,96.66,97.14,95.41,96.98,8159046
2023-01-31,GOOGL,95.62,100.84,94.26,98.57,7817837
2023-02-01,GOOGL,98.75,100.11,94.51,94.91,10694119
2023-02-02,GOOGL,95.58,96.32,92.38,93.24,8921600
2023-02-03,GOOGL,93.82,94.06,89.56,90.76,16328420
2023-02-06,GOOGL,90.74,96.35,90.66,94.41,7487869
2023-02-07,GOOGL,95.39,96.09,92.65,93.31,6909281
2023-02-08,GOOGL,93.91,94.25,92.16,92.52,14794441
2023-02-09,GOOGL,92.9,95.95,92.45,95.35,9211487
2023-02-10,GOOGL,94.76,96.62,94.68,95.96,4105882
2023-02-13,GOOGL,95.66,95.72,92.61,94.3,9891408
2023-02-14,GOOGL,94.43,94.75,92.53,92.82,11539141
2023-02-15,GOOGL,92.81,96.46,92.01,94.98,6463310
2023-02-16,GOOGL,95.18,99.78,93.68,99.0,22634818
2023-02-17,GOOGL,98.68,99.13,98.01,98.97,15792338
2023-02-20,GOOGL,99.03,101.49,98.73,100.07,14131454
2023-02-21,GOOGL,100.34,100.45,99.5,99.55,7498218
2023-02-22,GOOGL,99.09,102.84,97.09,102.12,13797961
2023-02-23,GOOGL,101.76,103.51,96.65,97.53,2164431
2023-02-24,GOOGL,96.82,97.36,95.33,97.3,9223916
2023-02-27,GOOGL,98.23,99.54,95.84,96.56,7671508
2023-02-28,GOOGL,95.61,101.57,95.54,100.24,24503270
2023-03-01,GOOGL,100.12,101.49,98.98,99.88,13645622
2023-03-02,GOOGL,99.48,102.09,98.26,101.41,9227905
2023-03-03,GOOGL,100.65,101.06,98.89,99.36,6975465
2023-03-06,GOOGL,99.41,100.54,99.23,100.27,5687679
2023-03-07,GOOGL,100.36,101.93,99.41,100.5,5976554
2023-03-08,GOOGL,101.24,102.13,100.67,100.7,7548620
2023-03-09,GOOGL,101.13,103.15,100.37,102.54,3497084
2023-03-10,GOOGL,102.49,103.98,102.14,102.87,16198077
2023-03-13,GOOGL,103.62,104.14,100.79,101.54,4609171
2023-03-14,GOOGL,100.27,102.28,99.85,102.03,7029064
2023-03-15,GOOGL,102.57,102.67,99.55,100.02,9055231
2023-03-16,GOOGL,100.75,106.22,100.33,105.06,9577415
2023-03-17,GOOGL,104.61,105.09,98.52,100.31,5278554
2023-03-20,GOOGL,100.28,101.07,95.55,96.56,10709620
2023-03-21,GOOGL,95.38,96.97,93.68,94.83,5956616
2023-03-22,GOOGL,94.22,94.87,94.01,94.57,8928380
2023-03-23,GOOGL,93.86,97.03,93.85,96.64,7647819
2023-03-24,GOOGL,97.18,99.18,97.01,98.3,10084854
2023-03-27,GOOGL,98.66,98.93,96.11,97.82,4463190
2023-03-28,GOOGL,97.25,98.18,95.76,97.62,10384664
2023-03-29,GOOGL,97.17,98.5,96.05,96.48,14476326
2023-03-30,GOOGL,96.86,98.4,96.22,96.46,6910414
2023-03-31,GOOGL,96.13,97.81,94.74,97.35,13481323
2023-04-03,GOOGL,97.46,98.42,96.26,96.66,6306720
2023-04-04,GOOGL,97.2,97.93,96.41,96.43,4010157
2023-04-05,GOOGL,97.5,102.64,96.8,101.94,8443297
2023-04-06,GOOGL,102.76,103.02,100.17,100.92,7189701
2023-04-07,GOOGL,101.95,104.6,101.21,103.1,7931230
2023-04-10,GOOGL,103.3,103.3,96.65,96.78,9104267
2023-04-11,GOOGL,97.13,97.71,93.76,94.37,13605159
2023-04-12,GOOGL,94.13,95.55,94.05,95.49,9327380
2023-04-13,GOOGL,95.87,99.25,93.86,97.32,9210385
2023-04-14,GOOGL,98.09,98.59,89.57,90.26,7427498
2023-04-17,GOOGL,90.61,91.95,88.6,89.52,10369935
2023-04-18,GOOGL,89.88,91.28,89.05,90.61,7074549
2023-04-19,GOOGL,91.46,93.24,90.86,91.05,4878238
2023-04-20,GOOGL,91.6,92.08,87.84,88.22,13449622
2023-04-21,GOOGL,87.97,89.8,87.23,87.44,12370305
2023-04-24,GOOGL,86.42,89.17,85.94,87.48,14292501
2023-04-25,GOOGL,87.98,89.64,86.63,88.81,5756257
2023-04-26,GOOGL,88.81,89.34,87.68,89.2,6470087
2023-04-27,GOOGL,89.21,89.55,84.15,86.94,12048230
2023-04-28,GOOGL,86.36,87.9,85.45,86.29,9357828
2023-05-01,GOOGL,86.9,88.85,86.63,88.65,10028740
2023-05-02,GOOGL,89.62,89.78,87.73,87.81,3278445
2023-05-03,GOOGL,88.27,89.17,86.88,87.51,12695015
2023-05-04,GOOGL,88.09,88.54,84.76,85.08,5358821
2023-05-05,GOOGL,86.4,87.04,85.01,85.71,14813200
2023-05-08,GOOGL,86.46,87.12,82.84,85.22,5655641
2023-05-09,GOOGL,85.31,87.62,84.79,86.78,3768522
