message_id,timestamp,sender_id,channel,receiver_ids,tickers,horizon,claim_type,direction,confidence,evidence,position_intent,natural_language,expires_at
ca8b8c65-34af-4a6f-bd1d-c5318abdb135,2023-11-06,PersuaderAgent,private,"['TruthfulReporterAgent', 'ContrarianAgent', 'SocialGraphAgent']",['MSFT'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.013945647731916644, 'quality': 0.06972823865958322}, {'type': 'volatility', 'value': 0.019666036252843744, 'quality': 0.9803339637471562}]",increase,PersuaderAgent strongly recommends increasing exposure to MSFT.,2023-11-26
0ef6a311-d98d-4bb2-bfa2-9f225349e12d,2023-11-06,ContrarianAgent,public,[],['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.09794252678115956, 'quality': 0.4897126339057978}, {'type': 'volatility', 'value': 0.039258966428778845, 'quality': 0.9607410335712212}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2023-11-26
1896f655-cebd-443d-9968-881e988d549e,2023-11-06,SocialGraphAgent,public,[],['AMZN'],medium,trend,bullish,0.6754433855866806,"[{'type': 'target_weight', 'quality': 0.22544338558668056}, {'type': 'recent_return', 'value': 0.13750000000000018, 'quality': 0.6875000000000009}, {'type': 'volatility', 'value': 0.02232298612465161, 'quality': 0.9776770138753483}]",increase,SocialGraphAgent reports a bullish signal on AMZN.,2023-11-26
0d1be29a-209b-4884-ac07-f6690c8fabe0,2023-11-13,TruthfulReporterAgent,public,[],['AMZN'],medium,trend,bullish,0.7996752918323218,"[{'type': 'target_weight', 'quality': 0.3496752918323218}, {'type': 'recent_return', 'value': 0.14357719961455784, 'quality': 0.7178859980727892}, {'type': 'volatility', 'value': 0.02328896991085692, 'quality': 0.9767110300891431}]",increase,TruthfulReporterAgent reports a bullish signal on AMZN.,2023-12-03
a7bf691e-e28b-4fd1-8349-a79d3b9ac3bf,2023-11-13,PersuaderAgent,public,[],['MSFT'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.037468695819687814, 'quality': 0.18734347909843907}, {'type': 'volatility', 'value': 0.021113528490041163, 'quality': 0.9788864715099589}]",increase,PersuaderAgent strongly recommends increasing exposure to MSFT.,2023-12-03
91cfe603-9274-49d2-bc1d-a8be1bf4f692,2023-11-13,FreeRiderAgent,moments,[],['AMZN'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.14357719961455784, 'quality': 0.7178859980727892}, {'type': 'volatility', 'value': 0.02328896991085692, 'quality': 0.9767110300891431}]",increase,FreeRiderAgent reports a bullish signal on AMZN.,2023-12-03
038bc637-ae2e-4a6a-9758-1d2c959d28f4,2023-11-13,ContrarianAgent,moments,[],['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.12091381872213969, 'quality': 0.6045690936106984}, {'type': 'volatility', 'value': 0.03836963992155876, 'quality': 0.9616303600784413}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2023-12-03
bf8af4f8-fb22-4a2f-8dc2-3e2abe156aff,2023-11-13,SocialGraphAgent,private,"['TruthfulReporterAgent', 'PersuaderAgent', 'FreeRiderAgent', 'ContrarianAgent']",['AAPL'],medium,trend,bullish,0.6727774876196038,"[{'type': 'target_weight', 'quality': 0.2227774876196038}, {'type': 'recent_return', 'value': 0.03629177146963691, 'quality': 0.18145885734818457}, {'type': 'volatility', 'value': 0.015480469346475286, 'quality': 0.9845195306535247}]",increase,SocialGraphAgent reports a bullish signal on AAPL.,2023-12-03
38f1a294-4c2c-415f-9b65-e5022f34f321,2023-11-20,TruthfulReporterAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['AMZN'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.09067537520844926, 'quality': 0.4533768760422463}, {'type': 'volatility', 'value': 0.02456192718920048, 'quality': 0.9754380728107995}]",increase,TruthfulReporterAgent reports a bullish signal on AMZN.,2023-12-10
3c35f424-2eb5-4eca-8cc2-47be6f9f4af4,2023-11-20,PersuaderAgent,moments,[],['TSLA'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.07531380753138084, 'quality': 0.3765690376569042}, {'type': 'volatility', 'value': 0.04657094906179443, 'quality': 0.9534290509382055}]",increase,PersuaderAgent strongly recommends increasing exposure to TSLA.,2023-12-10
b680d4fe-e418-46e3-b8a1-05b91c6c5c8e,2023-11-20,FreeRiderAgent,private,['SocialGraphAgent'],['AAPL'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.02180685358255452, 'quality': 0.1090342679127726}, {'type': 'volatility', 'value': 0.012818636040327699, 'quality': 0.9871813639596723}]",increase,FreeRiderAgent reports a bullish signal on AAPL.,2023-12-10
9f5bea93-1e93-4b94-8637-20062cd6a693,2023-11-20,ContrarianAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.07531380753138084, 'quality': 0.3765690376569042}, {'type': 'volatility', 'value': 0.04657094906179443, 'quality': 0.9534290509382055}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2023-12-10
fd07d58f-ec8a-4fff-a133-e360ca1fff7d,2023-11-20,SocialGraphAgent,moments,[],['TSLA'],medium,trend,bullish,0.7048792408164054,"[{'type': 'target_weight', 'quality': 0.2548792408164054}, {'type': 'recent_return', 'value': 0.07531380753138084, 'quality': 0.3765690376569042}, {'type': 'volatility', 'value': 0.04657094906179443, 'quality': 0.9534290509382055}]",increase,SocialGraphAgent reports a bullish signal on TSLA.,2023-12-10
9fa84ef4-cdc0-425d-85bd-ccc6f33ebedf,2023-11-27,TruthfulReporterAgent,moments,[],['AAPL'],medium,trend,bullish,0.7621993934565112,"[{'type': 'target_weight', 'quality': 0.31219939345651115}, {'type': 'recent_return', 'value': 0.03032832498608795, 'quality': 0.15164162493043976}, {'type': 'volatility', 'value': 0.018921283797479982, 'quality': 0.9810787162025201}]",increase,TruthfulReporterAgent reports a bullish signal on AAPL.,2023-12-17
9f007935-3fd0-4901-9220-9988362a29e9,2023-11-27,PersuaderAgent,private,"['TruthfulReporterAgent', 'ContrarianAgent', 'SocialGraphAgent']",['TSLA'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.10181433855909816, 'quality': 0.5090716927954908}, {'type': 'volatility', 'value': 0.04619307441007239, 'quality': 0.9538069255899276}]",increase,PersuaderAgent strongly recommends increasing exposure to TSLA.,2023-12-17
c5de9e4c-1542-41e3-bc69-638870dd25bc,2023-11-27,ContrarianAgent,public,[],['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.10181433855909816, 'quality': 0.5090716927954908}, {'type': 'volatility', 'value': 0.04619307441007239, 'quality': 0.9538069255899276}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2023-12-17
99b10652-1e1d-474a-a52c-230a653d46a9,2023-11-27,SocialGraphAgent,public,[],['NVDA'],medium,trend,bullish,0.6466747233054964,"[{'type': 'target_weight', 'quality': 0.19667472330549635}, {'type': 'recent_return', 'value': 0.10028502850285026, 'quality': 0.5014251425142513}, {'type': 'volatility', 'value': 0.030997121832336532, 'quality': 0.9690028781676635}]",increase,SocialGraphAgent reports a bullish signal on NVDA.,2023-12-17
337317bd-4302-4f61-abd7-009faf53ca2a,2023-12-04,TruthfulReporterAgent,public,[],['AAPL'],medium,trend,bullish,0.7996261073933022,"[{'type': 'target_weight', 'quality': 0.3496261073933022}, {'type': 'recent_return', 'value': 0.04651321631036143, 'quality': 0.23256608155180714}, {'type': 'volatility', 'value': 0.018765674651691447, 'quality': 0.9812343253483086}]",increase,TruthfulReporterAgent reports a bullish signal on AAPL.,2023-12-24
e55e781a-5a20-4938-9d99-10f97f8923b2,2023-12-04,PersuaderAgent,public,[],['AMZN'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.03913160010720984, 'quality': 0.1956580005360492}, {'type': 'volatility', 'value': 0.022083968702807474, 'quality': 0.9779160312971925}]",increase,PersuaderAgent strongly recommends increasing exposure to AMZN.,2023-12-24
1d826294-d0e6-404a-80cc-9e059849a794,2023-12-04,ContrarianAgent,moments,[],['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.20628774972897623, 'quality': 1.0}, {'type': 'volatility', 'value': 0.04000160572869139, 'quality': 0.9599983942713086}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2023-12-24
9b24d878-5937-4481-a896-38d256f31e06,2023-12-04,SocialGraphAgent,private,"['TruthfulReporterAgent', 'PersuaderAgent', 'FreeRiderAgent', 'ContrarianAgent']",['NVDA'],medium,trend,bullish,0.6518607366354267,"[{'type': 'target_weight', 'quality': 0.20186073663542667}, {'type': 'recent_return', 'value': 0.12146252285191972, 'quality': 0.6073126142595986}, {'type': 'volatility', 'value': 0.032786070527263636, 'quality': 0.9672139294727363}]",increase,SocialGraphAgent reports a bullish signal on NVDA.,2023-12-24
1ca39a4d-1ac5-4c3e-a43c-e91faf61a5c4,2023-12-11,TruthfulReporterAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['AAPL'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.03952843273231643, 'quality': 0.19764216366158216}, {'type': 'volatility', 'value': 0.01913043203899357, 'quality': 0.9808695679610064}]",increase,TruthfulReporterAgent reports a bullish signal on AAPL.,2023-12-31
4a2403e6-2fb7-4cac-9dad-36cba4ec00f5,2023-12-11,PersuaderAgent,moments,[],['TSLA'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.20538525269262642, 'quality': 1.0}, {'type': 'volatility', 'value': 0.03826299551275599, 'quality': 0.961737004487244}]",increase,PersuaderAgent strongly recommends increasing exposure to TSLA.,2023-12-31
ec9bfdf8-beb6-4e6f-b2ab-f4abff677bad,2023-12-11,ContrarianAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.20538525269262642, 'quality': 1.0}, {'type': 'volatility', 'value': 0.03826299551275599, 'quality': 0.961737004487244}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2023-12-31
3f0d96b8-ccb2-4865-a276-7ce495c73ba6,2023-12-11,SocialGraphAgent,moments,[],['NVDA'],medium,trend,bullish,0.6984311083194557,"[{'type': 'target_weight', 'quality': 0.2484311083194557}, {'type': 'recent_return', 'value': 0.1336749633967791, 'quality': 0.6683748169838954}, {'type': 'volatility', 'value': 0.03527830591386293, 'quality': 0.9647216940861371}]",increase,SocialGraphAgent reports a bullish signal on NVDA.,2023-12-31
f1c9d212-4655-40bf-990f-3c1ac456af20,2023-12-18,TruthfulReporterAgent,moments,[],['NVDA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.15126754661638375, 'quality': 0.7563377330819188}, {'type': 'volatility', 'value': 0.034302454822118765, 'quality': 0.9656975451778812}]",increase,TruthfulReporterAgent reports a bullish signal on NVDA.,2024-01-07
bfef8f21-b4bf-4fd7-a99a-6913ef14064b,2023-12-18,PersuaderAgent,private,"['TruthfulReporterAgent', 'ContrarianAgent', 'SocialGraphAgent']",['AMZN'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.14805376823596872, 'quality': 0.7402688411798436}, {'type': 'volatility', 'value': 0.01921362084018146, 'quality': 0.9807863791598186}]",increase,PersuaderAgent strongly recommends increasing exposure to AMZN.,2024-01-07
d30538a9-976d-46f5-b42d-d40177d764dc,2023-12-18,ContrarianAgent,public,[],['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.2209939865581888, 'quality': 1.0}, {'type': 'volatility', 'value': 0.03461260501607365, 'quality': 0.9653873949839263}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2024-01-07
158c7976-c50d-4f5c-b8ac-5d8d3e60dc9f,2023-12-18,SocialGraphAgent,public,[],['NVDA'],medium,trend,bullish,0.7165280820678688,"[{'type': 'target_weight', 'quality': 0.2665280820678688}, {'type': 'recent_return', 'value': 0.15126754661638375, 'quality': 0.7563377330819188}, {'type': 'volatility', 'value': 0.034302454822118765, 'quality': 0.9656975451778812}]",increase,SocialGraphAgent reports a bullish signal on NVDA.,2024-01-07
4c6136f8-c1e1-473e-b6c1-c32eaf8cd005,2023-12-25,TruthfulReporterAgent,public,[],['NVDA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.11773127002522332, 'quality': 0.5886563501261166}, {'type': 'volatility', 'value': 0.03223769649583208, 'quality': 0.9677623035041679}]",increase,TruthfulReporterAgent reports a bullish signal on NVDA.,2024-01-14
275c01d2-e1dd-4618-9c50-18cd72d13495,2023-12-25,PersuaderAgent,public,[],['AMZN'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.11387149469098823, 'quality': 0.5693574734549411}, {'type': 'volatility', 'value': 0.019109598322916758, 'quality': 0.9808904016770832}]",increase,PersuaderAgent strongly recommends increasing exposure to AMZN.,2024-01-14
d190a6ab-3239-4dd8-998b-2ad62b45ce82,2023-12-25,ContrarianAgent,moments,[],['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.12747597568150615, 'quality': 0.6373798784075307}, {'type': 'volatility', 'value': 0.03306716009233657, 'quality': 0.9669328399076634}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2024-01-14
1f097084-8955-4744-9c5c-a5e25711d223,2023-12-25,SocialGraphAgent,private,"['TruthfulReporterAgent', 'PersuaderAgent', 'FreeRiderAgent', 'ContrarianAgent']",['NVDA'],medium,trend,bullish,0.6951068756286447,"[{'type': 'target_weight', 'quality': 0.2451068756286447}, {'type': 'recent_return', 'value': 0.11773127002522332, 'quality': 0.5886563501261166}, {'type': 'volatility', 'value': 0.03223769649583208, 'quality': 0.9677623035041679}]",increase,SocialGraphAgent reports a bullish signal on NVDA.,2024-01-14
e48c6bce-3063-4dc2-886e-07d2c2123f7a,2024-01-01,TruthfulReporterAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['GOOGL'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.04878048780487809, 'quality': 0.24390243902439046}, {'type': 'volatility', 'value': 0.018292387305266226, 'quality': 0.9817076126947337}]",increase,TruthfulReporterAgent reports a bullish signal on GOOGL.,2024-01-21
7eb04e73-3768-4c58-b4cb-8fedb3766761,2024-01-01,PersuaderAgent,moments,[],['TSLA'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.22292682926829266, 'quality': 1.0}, {'type': 'volatility', 'value': 0.031142278177188034, 'quality': 0.9688577218228119}]",increase,PersuaderAgent strongly recommends increasing exposure to TSLA.,2024-01-21
431b13cd-55c7-4fe1-955c-c273b10c7164,2024-01-01,ContrarianAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.22292682926829266, 'quality': 1.0}, {'type': 'volatility', 'value': 0.031142278177188034, 'quality': 0.9688577218228119}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2024-01-21
f713b28a-3b78-4c63-98fe-ad2c0f252dad,2024-01-01,SocialGraphAgent,moments,[],['NVDA'],medium,trend,bullish,0.7019454241849838,"[{'type': 'target_weight', 'quality': 0.25194542418498383}, {'type': 'recent_return', 'value': 0.08555033907146559, 'quality': 0.42775169535732793}, {'type': 'volatility', 'value': 0.029164301499926926, 'quality': 0.9708356985000731}]",increase,SocialGraphAgent reports a bullish signal on NVDA.,2024-01-21
485c2076-ca33-4b6a-89fe-b7056e102ea4,2024-01-08,TruthfulReporterAgent,moments,[],['MSFT'],medium,trend,bullish,0.7964555241494551,"[{'type': 'target_weight', 'quality': 0.346455524149455}, {'type': 'recent_return', 'value': 0.16507936507936516, 'quality': 0.8253968253968258}, {'type': 'volatility', 'value': 0.01890010622973448, 'quality': 0.9810998937702655}]",increase,TruthfulReporterAgent reports a bullish signal on MSFT.,2024-01-28
a7b1966d-b215-4f4a-9b2c-8926fdc36758,2024-01-08,PersuaderAgent,private,"['TruthfulReporterAgent', 'ContrarianAgent', 'SocialGraphAgent']",['TSLA'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.25836721926806383, 'quality': 1.0}, {'type': 'volatility', 'value': 0.03462935201183284, 'quality': 0.9653706479881672}]",increase,PersuaderAgent strongly recommends increasing exposure to TSLA.,2024-01-28
916bbd6a-49d9-42a0-a06b-25ce0b44e3e9,2024-01-08,ContrarianAgent,public,[],['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.25836721926806383, 'quality': 1.0}, {'type': 'volatility', 'value': 0.03462935201183284, 'quality': 0.9653706479881672}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2024-01-28
6d435037-9c87-4ce1-af31-f79366bbc47a,2024-01-08,SocialGraphAgent,public,[],['NVDA'],medium,trend,bullish,0.676273241771204,"[{'type': 'target_weight', 'quality': 0.22627324177120398}, {'type': 'recent_return', 'value': 0.048301691850703765, 'quality': 0.24150845925351883}, {'type': 'volatility', 'value': 0.025789917858254775, 'quality': 0.9742100821417452}]",increase,SocialGraphAgent reports a bullish signal on NVDA.,2024-01-28
6f82ea19-e75e-4985-b382-7b0cde165601,2024-01-15,TruthfulReporterAgent,public,[],['AMZN'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.11336274583115236, 'quality': 0.5668137291557618}, {'type': 'volatility', 'value': 0.018436541757285492, 'quality': 0.9815634582427145}]",increase,TruthfulReporterAgent reports a bullish signal on AMZN.,2024-02-04
9cdc8f39-a3a1-43b9-adaa-d7a02163adaf,2024-01-15,PersuaderAgent,public,[],['TSLA'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.22045635145873543, 'quality': 1.0}, {'type': 'volatility', 'value': 0.0303431638875614, 'quality': 0.9696568361124386}]",increase,PersuaderAgent strongly recommends increasing exposure to TSLA.,2024-02-04
1cf4adae-7bb2-4d88-a0d2-270a4cc193df,2024-01-15,ContrarianAgent,moments,[],['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.22045635145873543, 'quality': 1.0}, {'type': 'volatility', 'value': 0.0303431638875614, 'quality': 0.9696568361124386}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2024-02-04
d9bde116-9422-4ea7-bd24-b37790fc9083,2024-01-15,SocialGraphAgent,private,"['TruthfulReporterAgent', 'PersuaderAgent', 'FreeRiderAgent', 'ContrarianAgent']",['MSFT'],medium,trend,bullish,0.6533969435742526,"[{'type': 'target_weight', 'quality': 0.20339694357425256}, {'type': 'recent_return', 'value': 0.06797966963151203, 'quality': 0.33989834815756015}, {'type': 'volatility', 'value': 0.019416735475520155, 'quality': 0.9805832645244799}]",increase,SocialGraphAgent reports a bullish signal on MSFT.,2024-02-04
bf15a705-a21b-49c1-bbdb-3cac526c40d7,2024-01-22,TruthfulReporterAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['MSFT'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.14070622854340353, 'quality': 0.7035311427170177}, {'type': 'volatility', 'value': 0.017707568529541636, 'quality': 0.9822924314704584}]",increase,TruthfulReporterAgent reports a bullish signal on MSFT.,2024-02-11
29c6fc0e-77be-4473-a369-68a326308c28,2024-01-22,PersuaderAgent,moments,[],['AAPL'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.16453034927093924, 'quality': 0.8226517463546962}, {'type': 'volatility', 'value': 0.016784634288321842, 'quality': 0.9832153657116781}]",increase,PersuaderAgent strongly recommends increasing exposure to AAPL.,2024-02-11
f51f2f5b-fb6d-4f3f-bb8b-c56424c87c3b,2024-01-22,FreeRiderAgent,private,['SocialGraphAgent'],['MSFT'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.14070622854340353, 'quality': 0.7035311427170177}, {'type': 'volatility', 'value': 0.017707568529541636, 'quality': 0.9822924314704584}]",increase,FreeRiderAgent reports a bullish signal on MSFT.,2024-02-11
8b343d7c-c825-460b-bb60-bffc9bd52415,2024-01-22,ContrarianAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.15700157338727805, 'quality': 0.7850078669363902}, {'type': 'volatility', 'value': 0.03273806014549071, 'quality': 0.9672619398545093}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2024-02-11
bca4615a-4162-47e4-8857-eecc1c449972,2024-01-22,SocialGraphAgent,moments,[],['NVDA'],medium,trend,bullish,0.665176605990818,"[{'type': 'target_weight', 'quality': 0.21517660599081798}, {'type': 'recent_return', 'value': 0.05171993169065625, 'quality': 0.25859965845328126}, {'type': 'volatility', 'value': 0.025429311625733676, 'quality': 0.9745706883742663}]",increase,SocialGraphAgent reports a bullish signal on NVDA.,2024-02-11
bae44703-a539-40a0-a0aa-646fd99e35e1,2024-01-29,TruthfulReporterAgent,moments,[],['MSFT'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.1336331979106209, 'quality': 0.6681659895531045}, {'type': 'volatility', 'value': 0.01787456474792934, 'quality': 0.9821254352520706}]",increase,TruthfulReporterAgent reports a bullish signal on MSFT.,2024-02-18
4121741d-9bc0-433b-b922-37d552ceef89,2024-01-29,PersuaderAgent,private,"['TruthfulReporterAgent', 'ContrarianAgent', 'SocialGraphAgent']",['AAPL'],medium,trend,bullish,0.9421938001406268,"[{'type': 'target_weight', 'quality': 0.3421938001406267}, {'type': 'recent_return', 'value': -0.13147993311036787, 'quality': 0.6573996655518394}, {'type': 'volatility', 'value': 0.01750823324597157, 'quality': 0.9824917667540284}]",increase,PersuaderAgent strongly recommends increasing exposure to AAPL.,2024-02-18
3d537401-0fdb-41a6-8c9d-942b51c62cb4,2024-01-29,ContrarianAgent,public,[],['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.10408035153797868, 'quality': 0.5204017576898934}, {'type': 'volatility', 'value': 0.03788960583259434, 'quality': 0.9621103941674056}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2024-02-18
9e2dd3a2-be82-4cb5-8248-ec72a31a1d28,2024-01-29,SocialGraphAgent,public,[],['MSFT'],medium,trend,bullish,0.6601317059350225,"[{'type': 'target_weight', 'quality': 0.21013170593502248}, {'type': 'recent_return', 'value': 0.1336331979106209, 'quality': 0.6681659895531045}, {'type': 'volatility', 'value': 0.01787456474792934, 'quality': 0.9821254352520706}]",increase,SocialGraphAgent reports a bullish signal on MSFT.,2024-02-18
a9c939ae-bd46-4fa8-bb66-3a0c0b59c110,2024-02-05,TruthfulReporterAgent,public,[],['NVDA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.2599482567451028, 'quality': 1.0}, {'type': 'volatility', 'value': 0.026344381428170673, 'quality': 0.9736556185718294}]",increase,TruthfulReporterAgent reports a bullish signal on NVDA.,2024-02-25
61c0680b-9c93-43bc-8ee4-bef11d38e802,2024-02-05,PersuaderAgent,public,[],['GOOGL'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.12491373360938574, 'quality': 0.6245686680469287}, {'type': 'volatility', 'value': 0.017137147186067587, 'quality': 0.9828628528139324}]",increase,PersuaderAgent strongly recommends increasing exposure to GOOGL.,2024-02-25
0d53cb30-1caa-4680-b456-68669b8c9758,2024-02-05,ContrarianAgent,moments,[],['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.12076479685083652, 'quality': 0.6038239842541826}, {'type': 'volatility', 'value': 0.04284644564700369, 'quality': 0.9571535543529963}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2024-02-25
1577dd82-d420-4de3-a746-ccd33d7c234a,2024-02-05,SocialGraphAgent,private,"['TruthfulReporterAgent', 'PersuaderAgent', 'FreeRiderAgent', 'ContrarianAgent']",['NVDA'],medium,trend,bullish,0.6787883754763956,"[{'type': 'target_weight', 'quality': 0.22878837547639558}, {'type': 'recent_return', 'value': 0.2599482567451028, 'quality': 1.0}, {'type': 'volatility', 'value': 0.026344381428170673, 'quality': 0.9736556185718294}]",increase,SocialGraphAgent reports a bullish signal on NVDA.,2024-02-25
aaf627ad-e709-455b-837f-597b23eab51d,2024-02-12,TruthfulReporterAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['MSFT'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.07774676245824375, 'quality': 0.3887338122912187}, {'type': 'volatility', 'value': 0.01463518343610286, 'quality': 0.9853648165638972}]",increase,TruthfulReporterAgent reports a bullish signal on MSFT.,2024-03-03
4ebfacaa-8529-49dc-ad29-6ac4977a9dd1,2024-02-12,PersuaderAgent,moments,[],['GOOGL'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.0978208812260537, 'quality': 0.4891044061302685}, {'type': 'volatility', 'value': 0.022257916508226155, 'quality': 0.9777420834917738}]",increase,PersuaderAgent strongly recommends increasing exposure to GOOGL.,2024-03-03
2a22458e-88cf-4920-8cbf-8ce368ce8eb0,2024-02-12,ContrarianAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['TSLA'],medium,trend,bullish,0.7900025367483978,"[{'type': 'target_weight', 'quality': 0.34000253674839775}, {'type': 'recent_return', 'value': 0.18974807048201536, 'quality': 0.9487403524100768}, {'type': 'volatility', 'value': 0.041924116270975434, 'quality': 0.9580758837290245}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2024-03-03
